OTU ID	CIMA.CLC.	CIMA.CLC.SUB.	CIMA.GLC.	CIMA.GLC.SUB.	CIMA.LAC.	CIMA.LAC.SUB.	CIMA.RMC.	CIMA.RMC.SUB.	CIMA.SMC.	CIMA.SMC.SUB.	GMT.CLC.	GMT.CLC.SUB.	GMT.GLC.	GMT.GLC.SUB.	GMT.LAC.	GMT.LAC.SUB.	GMT.RMC.	GMT.RMC.SUB.	GMT.SMC.	GMT.SMC.SUB.	KELSO.CLC.	KELSO.CLC.SUB.	KELSO.GLC.	KELSO.GLC.SUB.	KELSO.LAC.	KELSO.LAC.SUB.	KELSO.RMC.	KELSO.RMC.SUB.	KELSO.SMC.	KELSO.SMC.SUB.	NPMarch10.	NPMarch11.	NPMarch12.	NPMarch1SF.	NPMarch1Sub.	NPMarch2SF.	NPMarch2Sub.	NPMarch3SF.	NPMarch3Sub.	NPMarch4SF.	NPMarch4Sub.	NPMarch5SF.	NPMarch5Sub.	NPMarch6SF.	NPMarch6Sub.	NPMarch7SF.	NPMarch7Sub.	NPMarch8SF.	NPMarch8Sub.	NPMarch9SF.	NPMarch9Sub.
OTU522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	15	13	0	0	0	0	1	0	0	0	0	0	0	32
OTU523	2	7	0	0	2	0	2	0	2	0	2	0	3	0	4	13	1	0	2	0	2	8	0	1	1	4	0	0	3	0	3	1	0	1	1	1	1	4	3	2	0	0	0	2	0	1	1	1	1	1	2
OTU524	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	11	7	10	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU525	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU526	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	46	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
OTU527	0	0	0	0	0	0	0	0	78	50	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	3	0	0	0	0	0	0	0	1	0	0	1	3	0	39	0	0
OTU529	0	0	0	0	1	0	0	0	130	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU53	246	24	81	995	5653	15	290	96	2483	223	3644	22	10	9	137	46	175	51	85	623	141	91	325	150	602	31	228	80	4132	8	675	2264	954	84	5	135	28	324	20	68	0	4	5	240	7	51	1	12	1	11	3
OTU530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	1	0	0	0	0	0	0	0
OTU531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
OTU532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU533	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0
OTU535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	44	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU537	2	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	3	1	13	2	6	1	0	0	0	0	0	0	0	0	0	1	8	10	0	0	0	7	0	0	0	0	0	1	0	15	0	1	0	0	0
OTU539	4	0	2	0	6	2	51	6	2	0	0	0	0	7	0	0	2	2	0	0	0	0	0	0	0	0	18	31	13	0	0	36	0	3	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
OTU54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3348	0	1	17	1	0	21	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU541	1	2	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	64	3	22	0	4	1	3	0	19	0	0	0	4
OTU542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	11	3	1	3	1	0	0	0	0	0	0	0	0	1	16	8	0	0	0	2	0	0	0	0	0	0	0
OTU543	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	26	96	0	1	0	0	0	0	5	0	1	0	0	6	0	7	117	0	0	0	0	0	0	0	0	0	0
OTU544	1	2	1	0	1	0	1	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	1	1	2	0	0	21	1	74	1	0	1	1	1	1	0	0	0	0	0
OTU545	0	0	0	1	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	15
OTU546	65	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	16	0	7	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU547	1	2	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	9	0	3	0	23	0	4	0	0	1	0	0	12	28	11	16	3	41	0	29	0	13	0	0	0	0	0	0	0	0
OTU548	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	3	11	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU549	0	1	0	0	0	3	5	0	2	0	1	0	0	0	0	0	0	0	0	0	0	7	0	2	0	5	0	0	0	0	0	0	0	0	0	1	23	3	0	0	9	0	5	0	0	2	0	0	0	0	0
OTU55	1	0	0	4	7	5	11	12	367	647	0	12	0	1	11	2	6	22	1574	291	0	1	0	1	0	11	0	1	0	0	0	0	0	0	0	0	2	0	7	0	1	0	0	0	0	0	1	0	0	0	0
OTU550	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0
OTU551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU552	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	8	0	6	0	26	0	10	0	2	0	0	0	2	0	0	0	0	0	0	0
OTU553	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	61	0	12	2	1	0	0	0	0	0	29
OTU554	5	35	0	4	32	45	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU556	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	44	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU557	0	0	0	0	0	0	0	0	5	24	0	1	0	0	0	0	24	36	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU558	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	13	3	0	0	1	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU559	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	77	35	0	0	0	0	0	0	0	0	0	1	0	0	0	1	9	0	0	0	0	0	12	0	93	0	0
OTU56	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3324	0	0	0	0	0	0	0	0	0	0
OTU560	0	0	0	0	1	0	0	0	47	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU561	0	0	42	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU562	0	0	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	4	0	0	0	0	0	8
OTU563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU564	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU565	1	0	1	5	0	0	1	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU566	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	62	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU567	0	1	0	0	1	0	6	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	4
OTU568	47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU569	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU57	3	1	2	1	1	5	19	0	3	0	10	4	8	23	3	1	3	1	11	1	1	4	2	1	0	2	8	0	22	1	2788	167	3545	29	0	29	0	197	2	6	1	3	1	5	0	360	0	1	0	3	0
OTU570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU571	1	0	0	0	0	0	9	0	0	0	126	0	1	3	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU572	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	2	0	0	0	0	0	0
OTU574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	3	0	0	0	0	0	8	0	0	2	1	7	0	2	0	14	0	0	0	1	0	0	0	0	0	0
OTU575	0	3	0	7	2	2	0	0	0	0	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	1	0	2	0	0	0	0	0	0	0	0
OTU576	0	0	0	0	0	0	0	0	0	0	106	2	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU577	0	0	1	0	0	0	63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU578	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	4	2	43	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU579	1	9	0	0	27	0	0	0	37	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU58	1	0	0	0	0	0	3067	210	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0
OTU580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	53	1	2	0	0	0	1	0	0	0	0	0	6	0	0
OTU581	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	5	0	0	0	10	0	0	0	0	0	1	0	0	9	0	31	0	12	0	0	0	10	0	0
OTU582	0	0	0	0	0	0	0	0	4	0	1	0	0	0	33	25	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU583	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	18	0	0	0	4	0	1	0	1	0	3	0	10	0	1	0	0	0
OTU584	2	0	0	0	2	0	0	0	12	3	1	0	0	0	24	0	6	8	0	0	0	0	0	10	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU585	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	26	58	0	0	20	7	0	0	0	0	0	0	0	0	1	0	0	0	0	6
OTU586	0	0	0	0	0	0	2	2	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	29	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	3	0	1	2	0	0	0	17	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0
OTU589	0	1	0	0	0	0	0	0	101	11	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU59	1	0	0	0	11	2	2	0	1	0	0	0	1	2	0	0	0	0	0	1	4	1	0	0	2648	467	13	35	0	0	0	0	39	7	13	0	0	345	0	52	0	1	188	0	0	1	0	0	0	0	0
OTU590	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU592	0	0	0	0	0	0	0	2	0	0	56	11	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU593	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	3	9	1	29	0	39	0	16	0	0	0	0	0	0	0	0
OTU594	0	0	0	0	9	0	0	10	20	8	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU595	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	1	0	0	0	0	0	0	0	0	0
OTU597	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0
OTU598	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	41	0	0	1	0	0	0	0	0	0	0	1	0
OTU599	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	7	1	0	0	16	0	12	0	5	0	0	0	6	1	0	0	4	0	0
OTU6	16	742	6	0	2134	4013	211	136	10	1	18	188	12	3	17	21	28	14	8	1	4	11	2	0	5	12	9	29	9	0	8	3	4	26	34640	1334	236	18	11	5	34	3	7	141	20721	2026	812	5	5293	35	4218
OTU60	28	28	0	5	54	26	184	27	4	2	37	12	11	47	2851	63	12	29	38	13	0	0	1	12	25	13	12	11	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU601	1	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	10	2	1	0	1	1	0	1	1	0	1	0	1	0	7	22	1	0
OTU602	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU603	13	0	0	0	0	3	3	2	3	4	20	0	1	0	0	0	3	0	0	0	0	0	0	0	9	0	4	0	1	0	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU604	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	2	0	0	0	0	0	3	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU606	5	0	0	0	24	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	19	0	0	0	0	0	0	0	34	0	0	0	0	0
OTU607	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
OTU608	3	0	1	0	2	3	5	2	7	0	4	1	3	0	1	1	89	6	4	1	3	0	1	0	3	2	1	0	2	0	1	1	0	1	6	1	0	4	9	2	20	0	2	3	0	12	0	1	2	1	0
OTU609	0	0	0	0	0	0	0	1	0	0	5	24	1	0	1	0	2	1	13	2	0	0	0	4	11	2	0	2	0	0	0	0	47	1	0	4	0	6	0	2	0	0	0	0	0	1	0	0	0	1	0
OTU61	0	0	14	108	0	0	119	93	0	0	5258	0	0	0	0	0	0	0	59	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU610	0	0	1	0	0	0	0	0	0	0	8	0	0	0	12	0	5	0	8	5	0	0	0	0	15	0	0	0	1	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	2	0
OTU611	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU612	4	0	1	0	0	0	2	0	1	0	5	0	0	0	3	0	6	0	2	0	4	0	4	0	2	0	2	0	1	0	0	0	1	1	0	6	1	0	0	5	0	3	2	1	2	3	0	0	2	4	0
OTU613	0	0	0	3	0	0	0	0	0	2	0	3	0	0	0	0	23	43	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU614	0	2	0	2	1	1	18	26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	3	1	0	0	0	0	0	0	0
OTU615	3	0	0	0	2	0	0	0	2	0	26	2	3	2	2	3	8	0	2	0	0	1	0	0	0	5	0	0	1	0	1	1	1	2	0	2	0	3	1	0	0	0	1	0	0	0	0	1	0	0	0
OTU616	0	8	0	0	2	38	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	36	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU618	0	0	0	0	0	0	0	0	0	0	35	2	44	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	45	0	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU62	1	9	2	3	20	3	8	0	115	8	688	10	2	2	51	11	7	0	5	1	6	3	1	9	7	2	67	13	3	7	48	359	724	66	1	114	0	152	233	62	6	6	4	19	0	171	0	7	2	2	0
OTU620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU621	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU622	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	6	0	5	0	0	0	1	0	0	0	0	0	1	0	0	0	1	13	0	42	0	2	0	0	0	0	0	11
OTU623	0	5	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	0
OTU624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU625	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	1	35	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU626	1	1	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	49	0	4	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU627	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	14	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	13	0	4	0	8	0	0	0	0	0	0	0	0
OTU628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
OTU629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
OTU63	2	0	0	1	3	1	20	0	5	0	2	0	1	0	2	4	2	1	1	0	16	6	2	1	2	14	11	0	2	224	2	2	33	1433	3	0	0	247	1	2013	1	2	5	35	1	0	0	0	0	0	0
OTU630	0	1	0	0	36	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU632	0	0	0	3	0	0	0	0	0	0	0	0	0	0	35	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU633	0	0	0	0	14	47	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU634	35	14	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU635	0	3	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	1	1	1	0	0	0	0	1	40	0	0	1	32	0	0	0	0	7	27	0	0	0	0	0	0
