"","hubscore","OTU","betweeness","pr","degree","closness","mean.abundance","Label","Genus","Phylum","Kingdom"
"c625fbc8a2a739bab190c5695a2b21a6",0.0392875920619002,"c625fbc8a2a739bab190c5695a2b21a6",31.5617630554533,0.00105681906636342,3,0.000132696390658174,0.144154884089249,119,"D_5__Modestobacter","D_1__Actinobacteria","D_0__Bacteria"
"3693a4e7f9526480f6376c6883a69480",3.04143092649532e-17,"3693a4e7f9526480f6376c6883a69480",6,0.00269726409370119,2,7.22632115216464e-06,1.73358730959954,120,NA,NA,"D_0__Bacteria"
"f4bcb539b5c64a1114c9606e8b31cd4b",0.00872644186477351,"f4bcb539b5c64a1114c9606e8b31cd4b",93.0433743708495,0.0029024728209867,12,0.000131527028804419,0.144233194113242,121,"D_5__uncultured","D_1__Cyanobacteria","D_0__Bacteria"
"8f0494f19b460d726505dd81f1a4832f",2.6612520606834e-17,"8f0494f19b460d726505dd81f1a4832f",0,0.00165509718501092,1,7.22600784744452e-06,0.0893550892978265,122,"D_5__Chthoniobacter","D_1__Verrucomicrobia","D_0__Bacteria"
"1cd19abd1344268e4499a33b2f0fce42",0.147031757833704,"1cd19abd1344268e4499a33b2f0fce42",1027.52858065337,0.00300027608915396,11,0.000137760022041604,0.85095750300309,123,"D_5__Nostoc PCC-73102","D_1__Cyanobacteria","D_0__Bacteria"
"b38739c9b5cefdb57fbd7a716f0a4b73",0.525316125891798,"b38739c9b5cefdb57fbd7a716f0a4b73",264.302076164899,0.004077643557878,22,0.000138026224982747,0.226777517042235,124,"D_5__Wilmottia Ant-Ph58","D_1__Cyanobacteria","D_0__Bacteria"
"439d648396657982e68f7d2fa10b6610",0.191626984173852,"439d648396657982e68f7d2fa10b6610",1228.17843276108,0.00299907900262227,13,0.000139178844815588,1.43443000966647,125,"D_5__uncultured bacterium","D_1__Cyanobacteria","D_0__Bacteria"
"92471c59dcb9b1974932c8457a7d1012",0.192372491081522,"92471c59dcb9b1974932c8457a7d1012",722.012987353128,0.0037333301431525,18,0.00013798813302056,0.102357373040653,126,"D_5__Pseudonocardia","D_1__Actinobacteria","D_0__Bacteria"
"c320a01f9cb53cb375bad4a390145ac8",0.168960056600358,"c320a01f9cb53cb375bad4a390145ac8",441.26220222573,0.00270147367570578,11,0.000136855070480361,0.299458823399351,127,"D_5__uncultured endolithic bacterium","D_1__Proteobacteria","D_0__Bacteria"
"3f546046f1c813977e3eb4983a1bf8f8",0.0160030663191115,"3f546046f1c813977e3eb4983a1bf8f8",18.5265178565757,0.00196350905445244,7,0.000132608407373027,0.30047676826788,129,"D_5__Rubellimicrobium","D_1__Proteobacteria","D_0__Bacteria"
"6c369f2ea5af632a315ab8f498b5bffb",0.0568734017526984,"6c369f2ea5af632a315ab8f498b5bffb",176.479727294915,0.00287601112215095,13,0.000136035913481159,0.226236185957738,130,"D_5__uncultured","D_1__Proteobacteria","D_0__Bacteria"
"d588dff09b12b4145330ec109a6c71a1",0.0720367827296337,"d588dff09b12b4145330ec109a6c71a1",3.22734897096493,0.00110414841738304,4,0.000134589502018843,0.0882041660879217,131,"D_5__uncultured","D_1__Bacteroidetes","D_0__Bacteria"
"eb12c66cdbf522eff0edd47e864ed637",0.0560286539290944,"eb12c66cdbf522eff0edd47e864ed637",21.6335910221379,0.00122601292349535,4,0.000133155792276964,0.0790433035693194,132,"D_5__uncultured","D_1__Bacteroidetes","D_0__Bacteria"
"888119984d5d1debdb3218c0b22c4e97",0.0136161325051252,"888119984d5d1debdb3218c0b22c4e97",1204.59686556041,0.00226447666223933,4,0.00013294336612603,0.216040157206342,133,"D_5__Chroococcidiopsis SAG 2023","D_1__Cyanobacteria","D_0__Bacteria"
"4a5cfa09351a7d60b3e32eef8bff3f0a",0.214228781111214,"4a5cfa09351a7d60b3e32eef8bff3f0a",61.0067679741455,0.00224789466737178,10,0.000136444262518761,0.0910799042330426,134,"D_5__Massilia","D_1__Proteobacteria","D_0__Bacteria"
"1269a42ef0ac293f432d37956d87995d",0.00456976817768907,"1269a42ef0ac293f432d37956d87995d",199.620096619414,0.00174359385318622,4,0.000132135306553911,0.520987990474828,135,"D_5__Rubellimicrobium","D_1__Proteobacteria","D_0__Bacteria"
"511dcb5f5f375bb48e5d6657ab8011ac",0.246502244862273,"511dcb5f5f375bb48e5d6657ab8011ac",1239.50939687135,0.00344900797939464,15,0.000138542532557495,0.149120903354639,137,"D_5__Geodermatophilus","D_1__Actinobacteria","D_0__Bacteria"
"ca642a72d22304585c36d29c3b62d610",0.000739320806825343,"ca642a72d22304585c36d29c3b62d610",574.975471197003,0.00185131623985897,4,0.000129015610888918,0.118640434238953,138,NA,"D_1__Proteobacteria","D_0__Bacteria"
"6fe8d791a5e398c271cfc09465cd5b56",0.0563206507467044,"6fe8d791a5e398c271cfc09465cd5b56",427.34343072011,0.00247259529854082,8,0.000133262260127932,0.107683789230589,139,"D_5__Tychonema CCAP 1459-11B","D_1__Cyanobacteria","D_0__Bacteria"
"3a45acf5c40152fc5443f5179ccb012a",0.0279248486438929,"3a45acf5c40152fc5443f5179ccb012a",2.33101385501037,0.0007649078555788,2,0.000134030290845731,0.105482648600826,140,"D_5__uncultured endolithic bacterium","D_1__Chloroflexi","D_0__Bacteria"
"e07ff08c5ee88ce35150249d1767cae5",0.813734184427518,"e07ff08c5ee88ce35150249d1767cae5",532.466680186561,0.00578055130726204,33,0.000138850319355735,0.094818902188966,141,"D_5__uncultured","D_1__Proteobacteria","D_0__Bacteria"
"83caeb50840686e471e8c598283033d7",0.0649308143201897,"83caeb50840686e471e8c598283033d7",467.007466204277,0.00287738639850332,13,0.000137419266181119,0.215320092407399,142,"D_5__RB41","D_1__Acidobacteria","D_0__Bacteria"
"df3bb1553b428aadb3e60aa7726bd09c",6.75510361901412e-05,"df3bb1553b428aadb3e60aa7726bd09c",102.061939445349,0.00127769532541658,2,0.000124300807955252,0.098492101056,143,"D_5__Chroococcidiopsis SAG 2023","D_1__Cyanobacteria","D_0__Bacteria"
"ec0290f38c4cba4e526abb2303d3ab62",0.00456243188460559,"ec0290f38c4cba4e526abb2303d3ab62",752.295073224172,0.0025009880675175,6,0.000132205182443152,21.5867756254265,144,"D_5__Tychonema CCAP 1459-11B","D_1__Cyanobacteria","D_0__Bacteria"
"4dd789de56eb68541e50a4fec77109c1",0.00317745464599941,"4dd789de56eb68541e50a4fec77109c1",470.04783713149,0.00241037326544986,6,0.000131406044678055,0.332052791009319,145,NA,"D_1__Actinobacteria","D_0__Bacteria"
"ee5efd3f2509426a8b985b2207d39c56",0.0004376021726084,"ee5efd3f2509426a8b985b2207d39c56",0,0.000711676502189365,1,0.000126071608673727,0.0962319481752464,146,"D_5__Noviherbaspirillum","D_1__Proteobacteria","D_0__Bacteria"
"ee589d8ed9cde5ca8fde93c4ecf14dd6",0.404399063633123,"ee589d8ed9cde5ca8fde93c4ecf14dd6",857.105720078186,0.00450747820079278,24,0.000139508928571429,0.347181362500858,147,"D_5__uncultured","D_1__Proteobacteria","D_0__Bacteria"
"d72bc9e4008e4795a5e402ed2180eea7",0.00198246449022974,"d72bc9e4008e4795a5e402ed2180eea7",1.74128457672508,0.00101375909955613,3,0.000129802699896158,0.42486609378346,148,"D_5__Wilmottia Ant-Ph58","D_1__Cyanobacteria","D_0__Bacteria"
"c7365fa3560ede7e5182c0357165242a",0.0321067208203625,"c7365fa3560ede7e5182c0357165242a",387.561636608918,0.00352642577445768,14,0.000134934556739981,0.120230688509822,149,"D_5__Rubellimicrobium","D_1__Proteobacteria","D_0__Bacteria"
"a97c86563f7af1ff61513bcab25c1ca5",0.545708321894051,"a97c86563f7af1ff61513bcab25c1ca5",219.161808336482,0.00429973318623264,23,0.000137532664007702,0.20750252600826,150,"D_5__Microcoleus Es-Yyy1400","D_1__Cyanobacteria","D_0__Bacteria"
"6a976dd01a81eb89bbf0dba29ea4a167",0.0653046943403121,"6a976dd01a81eb89bbf0dba29ea4a167",762.480154990949,0.00297853593509364,9,0.000135062128579146,0.275880352923803,151,"D_5__Psychroglaciecola","D_1__Proteobacteria","D_0__Bacteria"
"402620b603d59320fd0617035dde26e8",0.00401570463018138,"402620b603d59320fd0617035dde26e8",50.1313653431915,0.00151330630468428,3,0.000130361100247686,0.136426588265281,152,NA,"D_1__Cyanobacteria","D_0__Bacteria"
"7208962371e5484aef78f3a077275247",0.291163338798715,"7208962371e5484aef78f3a077275247",870.581834941235,0.00318109180207223,15,0.000138159712627798,0.213865530382648,153,NA,"D_1__Actinobacteria","D_0__Bacteria"
"197d1bccb77514c3ba909806cf00ca64",0.432474832366793,"197d1bccb77514c3ba909806cf00ca64",413.718875971329,0.00448608584760317,23,0.000137362637362637,NA,NA,NA,NA,NA
"84069e497d83263fa6d44fc19b17a4d2",0.0644290997594451,"84069e497d83263fa6d44fc19b17a4d2",9.71136600176264,0.00134558980462805,5,0.000135648399348888,0.0920653869993819,154,"D_5__Gemmatirosa","D_1__Gemmatimonadetes","D_0__Bacteria"
"8eb697a4807599351b3cd8672488a2e4",2.8183491201039e-05,"8eb697a4807599351b3cd8672488a2e4",0,0.00104375383162429,1,0.000122744568552842,0.0957247760970472,155,"D_5__Ellin6055","D_1__Proteobacteria","D_0__Bacteria"
"f9505aa72e83a4f82e6ed1770bfe37c0",0.0119990139532682,"f9505aa72e83a4f82e6ed1770bfe37c0",6.94544043876362,0.00200493654075342,7,0.000132205182443152,0.0861550811150313,156,"D_5__Rhodocytophaga","D_1__Bacteroidetes","D_0__Bacteria"
"284c999f00892c41bee16879639b57b5",0.0263814997733707,"284c999f00892c41bee16879639b57b5",889.937971329642,0.0026168068905064,7,0.000132661183337755,0.198034801078273,157,"D_5__uncultured bacterium","D_1__Cyanobacteria","D_0__Bacteria"
"f65892a0f2f5bf8b443039a7a34796a0",0.000299918696220203,"f65892a0f2f5bf8b443039a7a34796a0",0,0.000684988160810628,1,0.000125156445556946,0.111499966597615,158,"D_5__uncultured bacterium","D_1__Gemmatimonadetes","D_0__Bacteria"
"87f37a8dfe82449719f3ef630b41853d",0.0169624109691795,"87f37a8dfe82449719f3ef630b41853d",559.95697773818,0.00285123770668438,12,0.000134246207544637,0.241966011461232,159,"D_5__Rubrobacter","D_1__Actinobacteria","D_0__Bacteria"
"d67b6b007ce2d39a1afda10dde80fd88",0.11709637601775,"d67b6b007ce2d39a1afda10dde80fd88",1358.027893787,0.00457986161824829,21,0.000137912012136257,0.190353818322196,160,"D_5__Rhodocytophaga","D_1__Bacteroidetes","D_0__Bacteria"
"d212c8cfc093d30d7e9791eb2f1dc275",0.010294375980736,"d212c8cfc093d30d7e9791eb2f1dc275",357,0.0018333911893405,5,0.000132013201320132,0.192747620127813,161,"D_5__uncultured bacterium","D_1__Gemmatimonadetes","D_0__Bacteria"
"74cedc3d3de1166447088b519d254800",0.00626146668816632,"74cedc3d3de1166447088b519d254800",357,0.00152147086650936,2,0.000131337010769635,0.138490200647359,163,"D_5__Aliterella CENA595","D_1__Cyanobacteria","D_0__Bacteria"
"22616745192af6ca008c271cbdadc4b0",3.61434563346341e-05,"22616745192af6ca008c271cbdadc4b0",0,0.00114743626304175,1,0.000120904364647564,0.0865504589025107,164,"D_5__Belnapia","D_1__Proteobacteria","D_0__Bacteria"
"df8f0a206afcd5a7c5374a3c767c6d05",1.71372302406395e-06,"df8f0a206afcd5a7c5374a3c767c6d05",0,0.00070016773923481,1,0.000116400884646723,0.0961614251729861,165,"D_5__uncultured","D_1__Bacteroidetes","D_0__Bacteria"
"30c96ca0a3b29197004ecfe653b12b9a",0.006864669667846,"30c96ca0a3b29197004ecfe653b12b9a",1095.35664398696,0.00232347701682688,6,0.000133155792276964,0.115129595798856,166,"D_5__Pseudonocardia","D_1__Actinobacteria","D_0__Bacteria"
"b154ef1308e382698ae878e60be28af5",0.0675447628003418,"b154ef1308e382698ae878e60be28af5",14.1017542108314,0.00167681393030103,7,0.000135722041259501,0.243958425823888,167,NA,"D_1__Actinobacteria","D_0__Bacteria"
"f01a5f290ebb5d276a83dc34015870a6",0.410942454860888,"f01a5f290ebb5d276a83dc34015870a6",593.116588660402,0.00383119061917438,21,0.000138946783381965,0.0828240296167007,168,NA,"D_1__Proteobacteria","D_0__Bacteria"
"bdcd8b38e4609fd481693ce5e40f2996",0.779478788264951,"bdcd8b38e4609fd481693ce5e40f2996",1381.68923273171,0.00605161376924749,33,0.000139664804469274,0.104706028553075,169,NA,"D_1__Proteobacteria","D_0__Bacteria"
"d1f5905f17a2372234a46e6a6b81e502",0.000266167801873978,"d1f5905f17a2372234a46e6a6b81e502",0,0.00104662511826794,1,0.000125454773554134,0.1252090793801,170,"D_5__uncultured","D_1__Cyanobacteria","D_0__Bacteria"
"811b1d27861cbd87561a765e713e8d95",0.033200677670878,"811b1d27861cbd87561a765e713e8d95",30.2334037473559,0.00105606006607267,3,0.000134643866971859,0.12044815012084,171,"D_5__Nostoc PCC-73102","D_1__Cyanobacteria","D_0__Bacteria"
"2b9ed9a2f08652de9fade0f180b22e73",0.820296911552716,"2b9ed9a2f08652de9fade0f180b22e73",881.551304034547,0.0063486401305228,36,0.000140193466984439,0.107345907391325,172,"D_5__Sphingomonas","D_1__Proteobacteria","D_0__Bacteria"
"93d808dce91ae577beff894793c5718a",0.260411987240446,"93d808dce91ae577beff894793c5718a",516.264295169625,0.00333549119341394,15,0.000136332651670075,0.244754780433447,174,"D_5__uncultured","D_1__Cyanobacteria","D_0__Bacteria"
"af060a350130c3c367c172687d3e5a59",0.281744483341332,"af060a350130c3c367c172687d3e5a59",1009.42721604338,0.00309113510162707,14,0.000138638569249965,0.0933738321022936,175,"D_5__Geminicoccus","D_1__Proteobacteria","D_0__Bacteria"
"13ac22eeac70f3d0c5c995dc9ec156a5",0.0899949580139055,"13ac22eeac70f3d0c5c995dc9ec156a5",117.983268632998,0.00181818949385358,7,0.000134898151895319,0.23623812067822,176,"D_5__Trichocoleus SAG 26.92","D_1__Cyanobacteria","D_0__Bacteria"
"b6d8aaf84f853d80e58a458e015862a2",0.0145794862887849,"b6d8aaf84f853d80e58a458e015862a2",2040.21380430996,0.00268705881144957,5,0.000133457894034432,2.81406630942285,177,"D_5__Mastigocladopsis PCC-10914","D_1__Cyanobacteria","D_0__Bacteria"
"7c034176e4c0b18802f84a6162cbac32",0.247942278889424,"7c034176e4c0b18802f84a6162cbac32",1779.51210352064,0.00446296572096142,21,0.000139723347771413,0.120610381693866,178,"D_5__Modestobacter","D_1__Actinobacteria","D_0__Bacteria"
"fe363dc35f8f8f630e7f076bab9beb9e",0.00637816471582441,"fe363dc35f8f8f630e7f076bab9beb9e",38.585225792459,0.00157446455187743,4,0.000130787339785509,0.15477757472834,179,"D_5__Tychonema CCAP 1459-11B","D_1__Cyanobacteria","D_0__Bacteria"
"a84714b2e119a794a34197a141690f87",0.000579854048939095,"a84714b2e119a794a34197a141690f87",357,0.00191186112051443,2,0.000126951885235496,0.353004923568474,180,"D_5__Chroococcidiopsis SAG 2023","D_1__Cyanobacteria","D_0__Bacteria"
"e58f2018f73cf9368879a0301673867e",0.242731747676581,"e58f2018f73cf9368879a0301673867e",64.4319399848801,0.00237797175172942,12,0.0001383700013837,0.552769466468516,181,NA,"D_1__Actinobacteria","D_0__Bacteria"
"8bdfe752a0477f93ea427203528f29af",0.0105397432662771,"8bdfe752a0477f93ea427203528f29af",0,0.000580643850611858,1,0.000133084908171413,0.0913177275097664,182,"D_5__Myxococcus","D_1__Proteobacteria","D_0__Bacteria"
"0a5161887662d1ce0455591da446ab16",0.0232497011176647,"0a5161887662d1ce0455591da446ab16",57.0439867268223,0.00126809929733357,3,0.000132275132275132,0.124758795372539,183,"D_5__uncultured cyanobacterium","D_1__Cyanobacteria","D_0__Bacteria"
"69732ebb0431a824840c9ff295fa3005",0.012016619705039,"69732ebb0431a824840c9ff295fa3005",279.909542359219,0.00381444487216914,16,0.000132996409096954,0.72022637516214,184,NA,"D_1__Cyanobacteria","D_0__Bacteria"
"b408c66bb8f44f0cfeac683e63ef40b3",0.764613067980873,"b408c66bb8f44f0cfeac683e63ef40b3",1987.89111605372,0.00699042030537964,37,0.000139295166457724,0.908698692992312,185,"D_5__Microvirga","D_1__Proteobacteria","D_0__Bacteria"
"2f66b2d1e84fdf4b1e14333d4c643269",0.870691387903655,"2f66b2d1e84fdf4b1e14333d4c643269",853.967865585121,0.00652597884546617,37,0.00013941168269901,0.108920199064531,186,NA,"D_1__Proteobacteria","D_0__Bacteria"
"6b65c5404b283fa075ca26d3d31f01b9",0.000131908197088107,"6b65c5404b283fa075ca26d3d31f01b9",430.842171287464,0.00214510367702462,3,0.000125360411182149,0.095987043565032,187,NA,"D_1__Chloroflexi","D_0__Bacteria"
"91e56093ee2c6a524b539a6ee193786b",0.00207728099735357,"91e56093ee2c6a524b539a6ee193786b",0,0.000743906407716219,1,0.000127388535031847,0.0924531749134655,188,NA,"D_1__Cyanobacteria","D_0__Bacteria"
"2407a313794794a6fd1f0b361bb6f20d",0.0297822315616209,"2407a313794794a6fd1f0b361bb6f20d",0,0.000558600122943689,1,0.00013262599469496,0.551934617579277,189,NA,"D_1__Proteobacteria","D_0__Bacteria"
"4ba50df0b74339a68163971b02bf09ee",0.462690052944624,"4ba50df0b74339a68163971b02bf09ee",2402.74212230263,0.00449571434883141,22,0.000138293458719403,0.252235083568899,190,"D_5__uncultured","D_1__Cyanobacteria","D_0__Bacteria"
"9290d73ed0e9937551673e36ced04ffc",0.223931751777884,"9290d73ed0e9937551673e36ced04ffc",784.960704980945,0.00268400720477814,12,0.000137174211248285,0.474122748760478,192,"D_5__Microcoleus PCC-7113","D_1__Cyanobacteria","D_0__Bacteria"
"e932d4db7c10ed3cd1e1699e67a8f998",0.0874646966702076,"e932d4db7c10ed3cd1e1699e67a8f998",370.419535059308,0.00182733180117548,6,0.000135703623286742,0.106743693259502,193,NA,"D_1__Actinobacteria","D_0__Bacteria"
"633a5143381a2be853afec42b83856c7",0.000544741758183744,"633a5143381a2be853afec42b83856c7",2.33236742973051,0.00209176215351221,5,0.000125423303649818,0.341071499232887,194,NA,"D_1__Proteobacteria","D_0__Bacteria"
"730399263b3c44dae154ddc8feecf441",0.389634028754272,"730399263b3c44dae154ddc8feecf441",668.130063463436,0.00398091641207567,20,0.000137532664007702,0.116173124707342,195,"D_5__Microcoleus SAG 1449-1a","D_1__Cyanobacteria","D_0__Bacteria"
"480e1ef316a23c181c9be627484cd7ed",0.624036669878059,"480e1ef316a23c181c9be627484cd7ed",702.55836460326,0.00538652705175095,29,0.000138677021217584,0.253617927940454,196,NA,"D_1__Cyanobacteria","D_0__Bacteria"
"9850125501739ee2cdce7385b5966e41",0.0624603566943232,"9850125501739ee2cdce7385b5966e41",783.638231171124,0.00289670709610558,9,0.00013575889220744,0.330992768278736,197,"D_5__Geodermatophilus","D_1__Actinobacteria","D_0__Bacteria"
"3d4f712039964ffc607093ad45b2d4f6",0.000576489663988936,"3d4f712039964ffc607093ad45b2d4f6",0,0.00111506440189514,2,0.000128419160138693,0.116984344056029,198,"D_5__Gemmatirosa","D_1__Gemmatimonadetes","D_0__Bacteria"
"01f695d0f2a4090aa14c81239ee7c809",0.0221387349360568,"01f695d0f2a4090aa14c81239ee7c809",1284.87653615632,0.00219483478409485,4,0.000132275132275132,0.0986855723331348,199,"D_5__uncultured bacterium","D_1__Gemmatimonadetes","D_0__Bacteria"
"62b11a8167d4c9d42451bc868d37be28",0.0685637552055188,"62b11a8167d4c9d42451bc868d37be28",32.6193730721514,0.0017037502934362,7,0.000135777325186694,0.101876448898453,200,"D_5__Rhodocytophaga","D_1__Bacteroidetes","D_0__Bacteria"
"OTU1",0.00551820909036059,"OTU1",5.05,0.00158626100706917,3,0.000132187706543291,3.17120349427624,201,"Phoma","Ascomycota","Fungi"
"OTU10",0.171397888524037,"OTU10",373.49423568612,0.00236119187979488,10,0.000136574706364381,0.827034878711967,202,NA,NA,"Fungi"
"OTU100",5.33293970123809e-06,"OTU100",62.4158561513178,0.00279087888058149,11,0.000118175372252423,0.0210024850844627,203,NA,"Ascomycota","Fungi"
"OTU102",0.00378571862934428,"OTU102",355.817207689565,0.00264567517190096,7,0.000131044424059756,0.0187727326058899,204,NA,"Ascomycota","Fungi"
"OTU103",0.00277843523295245,"OTU103",0,0.00204357779237536,10,0.00012685525815045,NA,NA,NA,NA,NA
"OTU104",4.86918414971595e-06,"OTU104",188.080247306174,0.00252525697880804,3,0.000120889748549323,0.0153901043498425,205,NA,"Ascomycota","Fungi"
"OTU105",0.0287166678706798,"OTU105",170.632114118112,0.00208015147809448,6,0.00013294336612603,0.0137709183687001,206,"Naganishia","Basidiomycota","Fungi"
"OTU1067",0.0116762882588807,"OTU1067",317.217400461842,0.00353113095229004,15,0.000132872707945788,NA,NA,NA,NA,NA
"OTU108",4.56214638974298e-17,"OTU108",1,0.00389189189189274,2,7.16835600923284e-06,NA,NA,NA,NA,NA
"OTU11",7.60357731623829e-17,"OTU11",6,0.0036782361483186,3,7.22632115216464e-06,0.923133216550649,207,NA,"Ascomycota","Fungi"
"OTU110",1.18637165300689e-05,"OTU110",54.7631180220992,0.00268672388012752,5,0.000121728545343883,0.00968575411907964,208,NA,"Basidiomycota","Fungi"
"OTU111",4.05312761582849e-05,"OTU111",873.492164325485,0.00131854853780753,2,0.000123107226394189,0.0261480765637192,209,NA,NA,"Fungi"
"OTU113",0.121755155585905,"OTU113",2560.31280236517,0.00350397295757117,18,0.000138389150290617,0.0271814685530009,210,NA,"Ascomycota","Fungi"
"OTU114",3.31617482668911e-05,"OTU114",88.5,0.00227106351021108,5,0.000122804863072578,0.0215909682118516,211,"Placidium","Ascomycota","Fungi"
"OTU115",0.00349643150723334,"OTU115",757.887848421394,0.00322751215360296,7,0.00013005592404734,0.0249832701272354,212,"Westerdykella","Ascomycota","Fungi"
"OTU118",0.000239938570580181,"OTU118",1.5,0.002648263202044,4,0.000122204570450935,0.0383300675393746,213,NA,"Ascomycota","Fungi"
"OTU119",4.37785181845582e-05,"OTU119",0,0.00169954247078941,2,0.000122264335493337,0.00837284426788703,214,NA,"Ascomycota","Fungi"
"OTU12",0.0969220461234299,"OTU12",20.3679394735267,0.00129008809661139,5,0.000135281385281385,0.691988259428513,215,NA,"Ascomycota","Fungi"
"OTU121",0.0028046998223376,"OTU121",82.7339012299139,0.00142021029673856,3,0.000129382843834908,0.0143359792661657,217,NA,"Ascomycota","Fungi"
"OTU123",0.0190296668049113,"OTU123",776.397528484361,0.00345301545384052,18,0.000133120340788072,0.0301771298665986,218,NA,NA,"Fungi"
"OTU124",3.80178865811915e-17,"OTU124",0,0.00250811636293719,2,7.2261644964086e-06,0.0253885658505513,219,"Placidium","Ascomycota","Fungi"
"OTU125",0.0188456196895456,"OTU125",657.300048868716,0.00328560739936036,17,0.000133102622121656,0.0230079330427304,220,NA,"Ascomycota","Fungi"
"OTU127",9.54961205330426e-06,"OTU127",82.091567319687,0.00281317515859096,11,0.00011832919181162,0.0152016013729282,221,NA,"Basidiomycota","Fungi"
"OTU130",8.33707939153215e-05,"OTU130",450.721543771682,0.00311471433083312,4,0.000124285359184688,0.0114029325328403,222,NA,"Ascomycota","Fungi"
"OTU131",0.00147337868506555,"OTU131",26.3950121761543,0.0018780501468608,4,0.000129282482223659,0.0240965187036003,223,NA,"Ascomycota","Fungi"
"OTU132",0.000946497324390929,"OTU132",652.1848414289,0.00225058473700883,3,0.000127226463104326,0.0180167597684077,224,NA,"Ascomycota","Fungi"
"OTU133",0.000314886637613311,"OTU133",546.214285714286,0.00312405477551357,12,0.00012685525815045,0.0106303364288873,225,NA,"Ascomycota","Fungi"
"OTU134",0.00589681631237186,"OTU134",2153.08925313067,0.00362922600423111,14,0.000133636242148871,0.0152018476718007,226,NA,"Ascomycota","Fungi"
"OTU135",4.10683147197952e-05,"OTU135",0,0.00103925362793284,1,0.000122354092744402,0.0108999654061877,227,NA,"Ascomycota","Fungi"
"OTU138",0.000313242792565873,"OTU138",197.814285714285,0.00282674402911372,11,0.000126823081800888,0.0058398101694655,228,NA,"Ascomycota","Fungi"
"OTU139",0.00347883157819214,"OTU139",482.42486098185,0.00251146460497172,6,0.000129819550824354,0.00571456070066529,229,NA,"Basidiomycota","Fungi"
"OTU14",4.03144916561244e-05,"OTU14",357.1,0.00211883110047111,6,0.000121447656060238,0.584199452123706,230,NA,"Basidiomycota","Fungi"
"OTU140",0.00378571862934428,"OTU140",355.817207689565,0.00264567517190028,7,0.000131044424059756,0.004839845124956,231,NA,"Ascomycota","Fungi"
"OTU143",0.000105294334455495,"OTU143",936.548751645658,0.00176542810454082,6,0.0001232741617357,0.021846510815915,232,NA,"Ascomycota","Fungi"
"OTU144",0.00226518941545386,"OTU144",167.899404475736,0.0029346308382108,11,0.000129600829445308,0.0091324096495899,233,NA,"Ascomycota","Fungi"
"OTU147",1.78825734521331e-06,"OTU147",581.771312302056,0.00196212905886916,3,0.000118764845605701,0.00513222242942021,234,"Preussia","Ascomycota","Fungi"
"OTU149",0.0104590844628506,"OTU149",455.8658568879,0.00195102914271483,4,0.000131319763624425,0.00322191487784987,236,NA,"Ascomycota","Fungi"
"OTU15",0.00516881309962365,"OTU15",0.0833333333333333,0.00253283427936639,13,0.000127648710748021,0.435821366295962,237,NA,"Ascomycota","Fungi"
"OTU151",5.33293970123809e-06,"OTU151",62.4158561513178,0.00279087888058076,11,0.000118175372252423,0.00943225378044732,238,NA,"Ascomycota","Fungi"
"OTU152",3.05381682084291e-05,"OTU152",1802.03907181369,0.00359343809644864,7,0.000121936349225704,0.00703143979694619,239,"Preussia","Ascomycota","Fungi"
"OTU153",0.000265698198794914,"OTU153",180.717893217893,0.00306697629674152,5,0.00012482836100362,0.00950748679501546,240,NA,"Basidiomycota","Fungi"
"OTU154",1.8825179813209e-06,"OTU154",0,0.0021278413420226,8,0.000113636363636364,0.0101619740248149,241,NA,"Ascomycota","Fungi"
"OTU155",7.40478402427769e-08,"OTU155",1.5,0.00303506035101081,5,0.000113007119448525,0.00475373252452772,242,"Lophiostoma","Ascomycota","Fungi"
"OTU157",0.00153697521029753,"OTU157",213.960051118127,0.00321243570881408,11,0.000128799587841319,0.0123447928519102,243,NA,"Ascomycota","Fungi"
"OTU158",2.28107319487149e-17,"OTU158",0,0.00205405405405343,1,7.16830462427331e-06,0.0160106625389539,244,NA,NA,"Fungi"
"OTU159",4.85467871426254e-06,"OTU159",11.8286167280237,0.00224472856485686,4,0.000119033448399,0.0162582067914574,245,NA,"Basidiomycota","Fungi"
"OTU16",0.00351598681894457,"OTU16",1684.02632675246,0.00332871745070143,8,0.000130378096479791,0.577139859161006,246,NA,"Ascomycota","Fungi"
"OTU161",0.257507386773087,"OTU161",1169.87936368991,0.00282644087043029,13,0.000137703112090333,0.0122949061765149,247,NA,"Ascomycota","Fungi"
"OTU163",0.000456589571648623,"OTU163",1379.95917463705,0.0027837683279002,6,0.000125376128385155,0.00920679834786225,248,NA,"Ascomycota","Fungi"
"OTU164",3.31617482668911e-05,"OTU164",88.5,0.00227106351021071,5,0.000122804863072578,0.00819416263461839,249,NA,"Ascomycota","Fungi"
"OTU166",7.15064042281133e-08,"OTU166",0,0.00243518246345655,4,0.000112994350282486,0.00667841393088562,250,NA,"Ascomycota","Fungi"
"OTU167",0.0139602158783469,"OTU167",410.165623457964,0.00232790714754075,6,0.000132310134956338,0.0080685946821011,251,NA,"Ascomycota","Fungi"
"OTU17",0.00591037161940203,"OTU17",1535.42676623961,0.00360353446368863,14,0.000133582687683676,0.298976033884375,252,NA,"Basidiomycota","Fungi"
"OTU170",0.0414396334462993,"OTU170",827.033673511394,0.00141331298988473,6,0.000135924969416882,0.00626876419787038,253,NA,"Ascomycota","Fungi"
