OTU.ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
77b309a7cd805f89ee0321985a54fd4f,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,NA,NA,NA
a131b651234e32abb50766c1b8e14708,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__uncultured,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
93c79f982a0d64062e7528742faff44f,D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales,NA,NA,NA
353219b7641c789980e4ce186cd76531,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,NA,NA
55cab463dfbb6e86042445dec6a27457,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__0319-6G20,NA,NA
642e9f3f601414bf1da932f330c8c9a3,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,NA,NA,NA
37c02670e9016c5735275d1da0b295c6,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Roseomonas,D_6__uncultured alpha proteobacterium
185c0b1f1766d7a228650d6f2d08b93f,D_0__Bacteria,NA,NA,NA,NA,NA,NA
b7ee2a5db8328447708bc67fc6b612bd,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Azospirillaceae,D_5__Azospirillum,NA
5c32539b0c253881d5cc93d33c4d03db,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales,D_4__Solirubrobacteraceae,D_5__Solirubrobacter,D_6__uncultured bacterium
4ed04d244e8e37c121442e59887b6934,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Azospirillaceae,NA,NA
239d010607ffaa5be68546836f555c9e,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,NA
cb49b03617312ead50038cece741d0c8,D_0__Bacteria,D_1__Proteobacteria,NA,NA,NA,NA,NA
6eac00458c95052c7ffc98f3f36f9930,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales,D_4__Gemmatimonadaceae,D_5__Gemmatimonas,D_6__uncultured bacterium
8e52fff37becb1cd02c071b51af11472,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales,D_4__AKIW781,D_5__uncultured Chloroflexi bacterium,D_6__uncultured Chloroflexi bacterium
91add2750c2640b15e150eb8e8ec1669,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
ba37b5ac0863921db92132bb98fb3a35,D_0__Bacteria,NA,NA,NA,NA,NA,NA
f0d2e400467aeb3daf0cf0f273420afc,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Roseiflexaceae,D_5__uncultured,D_6__uncultured Chloroflexi bacterium
15055e7aed11674bc064a9038abdcfe0,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales,D_4__AKIW781,D_5__uncultured endolithic bacterium,D_6__uncultured endolithic bacterium
4892c0bc082b61e1b6b8aa4e1c186e8a,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,NA,NA
ebbfda360fb7533f67e5b3ccc811b637,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Ardenticatenales,D_4__Ardenticatenaceae,D_5__uncultured,NA
5ddb7ee1d26d57805759bba74faf9ddd,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__Oligoflexaceae,D_5__uncultured,NA
7f8dd95dba8563a0ba8057464f32d417,D_0__Bacteria,D_1__BRC1,D_2__uncultured Acidobacteria bacterium,D_3__uncultured Acidobacteria bacterium,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium
ed974740fb4674fc5a5df83622b78553,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Cnuella,NA
8bf40ba6a12c0d42377814bbf2e68e6e,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Planctomycetales,NA,NA,NA
02f1f65816bf459fde74166f745122c4,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales,D_4__AKYG1722,NA,NA
d7c6653a1585aab2d0200454d2ed1545,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__IMCC26256,NA,NA,NA
127bbbc20049fe20de7cd984dba37191,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__Microtrichales,D_4__Microtrichaceae,D_5__uncultured,D_6__uncultured Actinomycetales bacterium
147d43477802fe3b061183e776b6c4e2,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales,D_4__Gemmatimonadaceae,D_5__Gemmatirosa,D_6__uncultured bacterium
ac8afed51ef45da44d51daf358d9e66d,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales,D_4__Gemmatimonadaceae,D_5__Gemmatimonas,NA
bf1cbe13a3f925a927d151cec3356bd0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Azospirillaceae,D_5__uncultured,D_6__uncultured bacterium
5ede33630d4a57e95d4b1cebda24cde2,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales,D_4__Nocardioidaceae,D_5__Nocardioides,NA
2328022e2227f39b413dd2da75ce471d,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__IMCC26256,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
66352927abd89018fbd58ed0e450ffb1,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales,D_4__Gemmatimonadaceae,D_5__Gemmatimonas,NA
7dfec4fc7a7731739b249d99ec94cf3e,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Candidatus Udaeobacter,NA
8edbfa93946da6455d43f438ea48a101,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Phaselicystidaceae,D_5__Phaselicystis,D_6__uncultured delta proteobacterium
b47f4f60e8193c4716de522bb35e3dfe,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
9299b1067f6c22845c90d6152abf712d,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Isosphaerales,D_4__Isosphaeraceae,D_5__uncultured,D_6__uncultured bacterium
2ff3640419daa19f4db268c1143a588c,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Chloroflexaceae,D_5__Chloronema,D_6__Scytonema tolypothrichoides VB-61278
1c1c294f309048a5047ffaba1092e9bd,D_0__Bacteria,D_1__FBP,D_2__uncultured bacterium,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
eafd39699a2ec92c0a448107334913cc,D_0__Bacteria,D_1__Chloroflexi,NA,NA,NA,NA,NA
2b5e62b76aa81fb0ba68777e3441c0bf,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Isosphaerales,D_4__Isosphaeraceae,D_5__uncultured,D_6__uncultured Singulisphaera sp.
acf08498043fc3973db50e039f18023e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Spirosomaceae,D_5__uncultured,D_6__uncultured Bacteroidetes bacterium
5029f76b66b3cbb97fdb7b93eb3eb68d,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Sandaracinaceae,D_5__uncultured,D_6__metagenome
0b3bed43bca2ef99eddefc0068923beb,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales,D_4__JG30-KF-CM45,D_5__uncultured Chloroflexi bacterium,D_6__uncultured Chloroflexi bacterium
ab243036a547c946eae86d0f7fea4bc9,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
72b2c5652ff05832df5ec3f40ca3f54d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caedibacterales,D_4__Caedibacteraceae,D_5__Caedibacter,NA
40b4a6cd37d64aeda2f053914cd1a15f,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales,D_4__Gemmatimonadaceae,D_5__Gemmatimonas,NA
1a8b422fb0b4a464635403c7148ba27f,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,NA,NA
ee5ddd9721da565a1b34ba4f59a3b94e,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
d1849f84f9114bf6299c10461ea2f1b5,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,NA
a6c9315d8eb232db6ee8e4e12f02311d,D_0__Bacteria,NA,NA,NA,NA,NA,NA
7c0898558e1ba100e0b2d2d2d4f2d3bc,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales,D_4__JG30-KF-CM45,D_5__uncultured soil bacterium,D_6__uncultured soil bacterium
4fe403967c0fcc8f5b2bddb6987f2dfb,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Microscillaceae,D_5__uncultured,D_6__Algoriphagus sp. JJ018
c4ce332ba76086417ca7bcb1ef58173d,D_0__Bacteria,D_1__Armatimonadetes,D_2__Chthonomonadetes,D_3__Chthonomonadales,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
71af118b161d4ce3f54217be7f292cd9,D_0__Bacteria,D_1__Chloroflexi,D_2__JG30-KF-CM66,D_3__uncultured Anaerolineales bacterium,D_4__uncultured Anaerolineales bacterium,D_5__uncultured Anaerolineales bacterium,D_6__uncultured Anaerolineales bacterium
d21794d972ec32579af9cd1635b80a2f,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales,D_4__Solibacteraceae (Subgroup 3),D_5__Bryobacter,D_6__uncultured bacterium
b30480da1f8bc797fd1b736c756add5e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,NA,NA
42fe36c3817ba0a2a192291671bcb48d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Segetibacter,NA
83bf914981c74105de1cf55c884b1241,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__Tepidisphaeraceae,D_5__Tepidisphaera,D_6__uncultured bacterium
10be1f7004e28f66a2d05a90195f6740,D_0__Bacteria,D_1__Cyanobacteria,D_2__Sericytochromatia,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
02d2f1ad03ebe70a16a8cb2531bb9a81,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__Microtrichales,D_4__Ilumatobacteraceae,D_5__uncultured,NA
c172ef20f602aeb75b02299ca515c94c,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales,D_4__Bacteriovoracaceae,D_5__Peredibacter,NA
23076df9c6b5b28c57bee6b5eb72793b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Rhodothermia,D_3__Rhodothermales,D_4__Rhodothermaceae,D_5__uncultured,D_6__uncultured bacterium
c382367089ede91728891d013e3285c5,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,D_5__uncultured planctomycete,D_6__uncultured planctomycete
4193ba9bebbb4187a281573d0a2f3406,D_0__Bacteria,D_1__Actinobacteria,D_2__0319-7L14,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
0f1822fcc8690a2c89ff63a2ddf3afb0,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales,D_4__AKYG1722,D_5__uncultured Chloroflexi bacterium,D_6__uncultured Chloroflexi bacterium
ad592c1b6e2506a56b6f9fcf44bf544b,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,NA,NA,NA,NA
8ecae8e3930bb1824e889bf82034c538,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Roseiflexaceae,D_5__uncultured,D_6__uncultured Chloroflexi bacterium
1bffdbb5243735261ee78d7e75895e01,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Caulobacteraceae,D_5__Brevundimonas,NA
4df0eab05a55de01e89222fa660ea377,D_0__Bacteria,D_1__Proteobacteria,NA,NA,NA,NA,NA
9792e03fc1f34956ef3c7ac33cb0c742,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Roseiflexaceae,D_5__uncultured,D_6__uncultured Chloroflexi bacterium
3083e2edabb4304b242b5e9d709f36bf,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Kaiserbacteria,NA,NA,NA
31a516eb9368d5ac0e7f0a1300956839,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,NA,NA,NA
b911e3b0977f1af19f07bbdb90fd2263,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__uncultured,D_5__uncultured cyanobacterium,D_6__uncultured cyanobacterium
225c074b46128022a477abbb762aacdc,D_0__Bacteria,D_1__Chloroflexi,D_2__TK10,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
83ea7cae7221058d0324480aaca500bd,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales,D_4__Solibacteraceae (Subgroup 3),D_5__Candidatus Solibacter,D_6__uncultured Acidobacteriaceae bacterium
fdc1c44c99b663151c628aa0be6c8dec,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__Gemmata,D_6__metagenome
ae307d99fd3c97dfad7bfcc795f9fddf,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Roseiflexaceae,D_5__uncultured,D_6__uncultured Chloroflexi bacterium
9357364368aa074c5a31be6588479062,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
1c1a07c51c01ed7f2cdbb2d03210ba8a,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,NA,NA,NA
a4fc37dc275b8a5895d15f4353f2cc5a,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales,D_4__Solibacteraceae (Subgroup 3),D_5__Bryobacter,NA
6a327ea4c68c3875f4d5f1c008672ebc,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Kineosporiales,D_4__Kineosporiaceae,NA,NA
a0bfbb9f66aa8b3be3cdef116996ffe7,D_0__Bacteria,D_1__FBP,D_2__uncultured bacterium,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
fb73fa9dad5e7ccb7f774050dbef88c3,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Nostocaceae,D_5__Nostoc PCC-73102,NA
0105d446fa8efd1c93047f353da2757e,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__mle1-27,D_5__metagenome,D_6__metagenome
c6b7c3bfc1e6d8debf82aac1cb5643ab,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,NA,NA
b6946e87148b0e3185a553525ff0ed98,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__AB1,NA,NA
98819d0ca0c193319ca512195e32e6a6,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__SAR324 clade(Marine group B),D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
5e78edae513c3eb7c6d69fc921c30c5f,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales,D_4__Pirellulaceae,D_5__Rhodopirellula,D_6__uncultured bacterium
c9340381431a7383071cd952a2f9ce82,D_0__Bacteria,D_1__FBP,D_2__uncultured bacterium,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
e583efd09d7b870a9f2b8d1d008b0574,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales,D_4__AKIW781,D_5__uncultured bacterium,D_6__uncultured bacterium
dc4e3dc757ca4a1270dd0ad348fe57c1,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__uncultured,NA
d3a377ee863c3b761cdc09028db19792,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium
a46aa0215d2c18ab2e3e42b2a3878e7c,D_0__Bacteria,D_1__Actinobacteria,D_2__MB-A2-108,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
ef9e398a82d0f8c0c980d9a37a69c00d,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,NA,NA,NA,NA
190155e8cb9e4d27468f716a0946d784,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Caulobacteraceae,D_5__PMMR1,D_6__uncultured bacterium
4c487ecb1004be9f34719cd5ab223c34,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Flavobacterium,NA
d351352e1952009848bcc801b4655777,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,NA,NA,NA,NA
501fa44734eb545051fe8c45afcc5f67,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micropepsales,D_4__Micropepsaceae,D_5__uncultured,NA
2f682c9166108385c1dc5ff5c546b20b,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
e5b1cd2286e433ec53348bc806b1389b,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__BIrii41,NA,NA
f2f6c67cb43909a6e7a62d693889f2b2,D_0__Bacteria,D_1__Entotheonellaeota,D_2__Entotheonellia,D_3__Entotheonellales,D_4__Entotheonellaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
a4f6e76e786a2605d2d579c43646fea5,D_0__Bacteria,D_1__Bacteroidetes,D_2__Rhodothermia,D_3__Rhodothermales,D_4__Rhodothermaceae,D_5__uncultured,D_6__uncultured Salisaeta sp.
09664bd83d7b465588883cf23627c6d6,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,NA,NA
e4ec4b7c2ff37bbfb959169528eb00c6,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Isosphaerales,D_4__Isosphaeraceae,D_5__uncultured,D_6__uncultured Isosphaera sp.
365ac2f647a5f5b2131214bbe4fd8a27,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,NA,NA,NA,NA
a9ddca379af782c60fcd5ae7ae226f30,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Flavisolibacter,D_6__uncultured bacterium
8d0aeea5bb5621b0d0a8bff2efc7b2b3,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Isosphaerales,D_4__Isosphaeraceae,D_5__uncultured,NA
3eec0963ff9dffa00213dc15088fff64,D_0__Bacteria,NA,NA,NA,NA,NA,NA
2a4e87336205ec927a59a00eee41762f,D_0__Bacteria,D_1__Chloroflexi,D_2__TK10,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
35bc2921ae0e67a48b95ed51f7e37f17,D_0__Bacteria,D_1__Elusimicrobia,D_2__Lineage IIb,D_3__uncultured soil bacterium,D_4__uncultured soil bacterium,D_5__uncultured soil bacterium,D_6__uncultured soil bacterium
6ef498fc5eadf03325b67f4c3f5c70de,D_0__Bacteria,D_1__Chloroflexi,NA,NA,NA,NA,NA
0eadf98ede8f0ba3967850dfb4e46fd9,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Candidatus Peribacteria,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
90fcdd53b9b9f8d3f52e39cd75129c9e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Segetibacter,NA
7c3c508cee4c804eb97fec274ed0e7b7,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
bd05ba590a957bc170261d9f2be71ad7,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Azospirillaceae,D_5__Skermanella,NA
e0f98ea69ee61eaa970053890a526930,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micromonosporales,D_4__Micromonosporaceae,NA,NA
9c497ae63c23cbc3547700fa2faab166,D_0__Bacteria,NA,NA,NA,NA,NA,NA
59d6e2d843505776f769f8116d008989,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales,D_4__Nocardioidaceae,D_5__Marmoricola,NA
78474ca7174ec83d0f452c8400ba27fd,D_0__Bacteria,D_1__FBP,D_2__uncultured bacterium,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
859fc9fa8063e5873c1e56e88c8092c2,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales,D_4__uncultured,D_5__metagenome,D_6__metagenome
cdee1f6e6f69470c5244c634431fe549,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,NA
fbe92200730444d52e6f346504b8b932,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Planctomycetales,D_4__uncultured,D_5__uncultured bacterium,D_6__uncultured bacterium
07525774d531513ace0220bd5a10803c,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Nostocaceae,D_5__Calothrix PCC-6303,NA
2c727e83bb44502e1bc6e2f47a4d533a,D_0__Archaea,D_1__Thaumarchaeota,D_2__Nitrososphaeria,D_3__Nitrososphaerales,D_4__Nitrososphaeraceae,D_5__Candidatus Nitrososphaera,NA
12e9ad7c8a5822519cf9b4f572ea9ee5,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__Gemmata,NA
6f40a7caee457f3c8303b657e281850c,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales,D_4__AKIW781,D_5__uncultured bacterium,D_6__uncultured bacterium
38f1f248dcbebdf3fc4da46ff817b332,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales,D_4__uncultured,NA,NA
f32c4cfcddf5d9a4a6eaa62b73112488,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,D_4__uncultured Acidobacterium sp.,D_5__uncultured Acidobacterium sp.,D_6__uncultured Acidobacterium sp.
a2f9b92dc3b531f1f001caf75d8a212f,D_0__Bacteria,D_1__Armatimonadetes,D_2__Armatimonadia,D_3__Armatimonadales,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
887d6437a6ce94684bb700733796da48,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Nostocaceae,D_5__Scytonema UTEX 2349,NA
80eff12a6126bfac9bf8b5cfd28ac8cd,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Hymenobacteraceae,D_5__Hymenobacter,NA
8c1f745e8432a99edbd1c27437a70421,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Cytophagaceae,D_5__Sporocytophaga,D_6__uncultured bacterium
0b84472714eb89aeba8f9f8362f9bf70,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__Methylobacterium,NA
94ab862f5e932f27c7be9d4203ad039e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Limnobacter,NA
b2dde32a64fb0cf767829484c522ac48,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__metagenome,D_6__metagenome
a2bda2ea1dfca1a28e3397eaf7d00497,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,NA,NA,NA,NA
172abc5d6d09706b30f336f410c443a0,Unassigned,NA,NA,NA,NA,NA,NA
a6060b609025da88fa1d20008cdaa222,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,D_5__uncultured bacterium,D_6__uncultured bacterium
9f192f01f30d9294b2431315a77b5fe9,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,NA,NA
