OTU ID	CIMA.CLC.	CIMA.CLC.SUB.	CIMA.GLC.	CIMA.GLC.SUB.	CIMA.LAC.	CIMA.LAC.SUB.	CIMA.RMC.	CIMA.RMC.SUB.	CIMA.SMC.	CIMA.SMC.SUB.	GMT.CLC.	GMT.CLC.SUB.	GMT.GLC.	GMT.GLC.SUB.	GMT.LAC.	GMT.LAC.SUB.	GMT.RMC.	GMT.RMC.SUB.	GMT.SMC.	GMT.SMC.SUB.	KELSO.CLC.	KELSO.CLC.SUB.	KELSO.GLC.	KELSO.GLC.SUB.	KELSO.LAC.	KELSO.LAC.SUB.	KELSO.RMC.	KELSO.RMC.SUB.	KELSO.SMC.	KELSO.SMC.SUB.	NPMarch10.	NPMarch11.	NPMarch12.	NPMarch1SF.	NPMarch1Sub.	NPMarch2SF.	NPMarch2Sub.	NPMarch3SF.	NPMarch3Sub.	NPMarch4SF.	NPMarch4Sub.	NPMarch5SF.	NPMarch5Sub.	NPMarch6SF.	NPMarch6Sub.	NPMarch7SF.	NPMarch7Sub.	NPMarch8SF.	NPMarch8Sub.	NPMarch9SF.	NPMarch9Sub.	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
OTU49	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	45	0	0	0	69	0	59	0	290	0	214	0	0	0	0	0	3893	0	67	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	"GSL|100.0|EF669936|SH221298.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus"	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU2036	0	910	0	0	1485	2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|97.4|KJ001441|SH032806.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Entoloma,s:Entoloma halophilum"	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph	Possible	Agaricoid	NULL	NULL	"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 (ECM/(not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (sensu stricto); http://mycorrhizas.info/ecmf.html (ECM/(not ECM)"
OTU73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4415	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|98.7|LC203991|SH220112.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU81	0	80	0	61	33	545	80	62	160	378	113	433	0	244	45	8	657	1152	190	95	0	5	0	0	0	0	0	34	0	20	48	0	0	0	35	0	76	251	0	0	19	0	0	12	0	0	0	40	0	0	0	"GS|99.5|HQ191299|SH186600.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Coniosporium"	Coniosporium	13	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	Possible	Microfungus	NULL	" The genus comprises environmental fungi forming black spots or patches on plant leaves, bamboo surface, rotten wood, and recently particularly on rock surfaces-Species are repeatedly isolated from human skin and nails and eventually causing mild cutaneous infections (Li et al. 2008)"	"Li DM, et al. 2008. Studies in Mycology 61:131-136"
OTU46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	158	3266	1326	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	"US|0.0343|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales"	-	-	-	-	-	-	-	Unassigned	-
OTU48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.8934|FJ362297|SH220200.07FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pyronemataceae,g:Scutellinia"	Scutellinia	13	Saprotroph	Undefined Saprotroph	Probable	Pezizoid	NULL	Common name - eye lash cup	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU99	0	64	0	37	0	0	0	0	0	0	0	33	0	0	0	0	1876	2682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.4139|LC203991|SH220112.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU50	0	0	96	2312	0	0	0	0	1132	1135	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9350|FJ237228|SH200301.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU45	0	6	0	0	506	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	136	100	0	11	2595	124	16	38	48	0	9	0	14	0	170	194	0	0	20	523	0	0	40	0	0	0	0	0	0	0	13	"US|0.0343|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales"	-	-	-	-	-	-	-	Unassigned	-
OTU89	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	81	0	0	4067	0	0	0	0	0	0	0	0	0	165	0	0	0	US|0.9691|EU480325|SH177053.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1092	15	16	0	1912	7	199	15	0	420	70	0	0	0	0	0	9	0	209	33	55	0	0	0	261	0	0	0	0	0	0	"US|0.0209|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales"	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4274	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9288|HG935196|SH204317.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU63	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	4	0	0	0	0	16	6	0	0	0	14	0	0	0	224	1433	0	0	0	247	0	2013	0	0	0	35	0	0	0	0	0	0	0	0	0	33	"US|0.0209|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales"	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU51	3743	0	0	0	0	0	25	0	0	0	0	0	0	0	24	3	0	0	0	0	0	9	0	0	42	23	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0209|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Acarosporales"	-	-	-	-	-	-	-	Unassigned	-
OTU85	0	34	0	46	0	0	29	0	0	0	0	0	0	39	0	3	45	26	12	125	0	0	216	101	102	0	74	239	230	0	32	0	20	3	37	0	0	12	0	0	0	0	0	0	21	0	0	1448	36	542	472	"GS|99.6|EU480194|SH196006.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"	-	-	-	-	-	-	-	Unassigned	-
OTU68	0	454	0	36	0	67	0	2583	0	0	121	0	53	15	0	3	0	0	0	0	0	108	0	0	0	474	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.7873|GU910153|SH206725.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU52	13	18	0	0	66	129	36	15	73	66	0	0	0	274	22	4	8	0	0	0	0	5	0	33	58	77	9	0	0	4	253	22	228	0	1380	179	114	26	0	11	87	0	137	0	0	0	17	21	21	185	284	"GS|100.0|EU305606|SH216789.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria,s:Alternaria hungarica"	Alternaria	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	Soft Rot	NULL	"Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:125688"
OTU2094	0	0	0	0	0	0	9	0	0	4	0	0	0	4	47	3	0	9	47	17	0	11	0	0	55	0	0	28	0	3	40	0	49	0	132	63	71	0	7	11	92	0	244	0	0	0	7	185	1754	253	717	"GSL|100.0|KC455878|SH195774.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Aureobasidiaceae,g:Aureobasidium"	Aureobasidium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph	Possible	Facultative Yeast	NULL	NULL	"Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; Wachowska U, Glowacka K. 2014. Biocontrol 59:pp 635-645; Irinyia L, Lacknerb M, de Hoog GS, Meyer W. 2016. Fungal Biology 120:125-136; http://www.apsnet.org/publications/commonnames/Pages/default.aspx"
OTU59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2648	467	0	35	0	0	0	13	0	0	345	0	52	0	0	188	0	0	0	0	0	0	0	0	0	0	39	"US|0.0343|JX043207|SH471994.07FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"	-	-	-	-	-	-	-	Unassigned	-
OTU363	78	0	0	11	218	6	37	0	53	8	0	0	34	21	28	4	7	45	42	0	73	5	50	111	296	8	319	464	285	4	50	0	216	0	64	586	35	0	7	0	12	0	247	0	20	0	26	0	72	0	178	"GS|98.9|JX984778|SH186594.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"	-	-	-	-	-	-	-	Unassigned	-
OTU72	16	0	0	0	287	115	104	0	17	4	0	0	0	0	14	16	0	9	15	0	118	9	303	0	377	0	901	97	204	0	83	0	483	0	160	0	4	9	11	0	39	0	110	1	0	0	0	0	0	156	28	"GS|100.0|MF055700|SH193471.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Thyrostroma"	Thyrostroma	13	Pathotroph	Plant Pathogen	Probable	Microfungus	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	3490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|100.0|KC425253|SH195316.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium"	Chaetomium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Possible	Microfungus	Soft Rot	"Saprobic, acting as key decay organisms of plant materials and plant-derived commodities (Cannon & Kirk 2007); Epiphyte detection method-culture (Massimo et al. 2015); Endophyte detection method-culture (Busby et al. 2016, David et al. 2016); Likely opportunistic human pathogen (Irinyi et al. 2015)"	"Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Massimo NC, et al. 2015. Microbial Ecology 70:61-76; Busby PE, et al. 2016. New Phytologist 209:1681-1692; David AS, et al. 2016. Microbial Ecology 71:912-926"
OTU60	28	28	0	0	54	26	184	27	0	0	37	12	0	47	2851	63	12	29	38	13	0	0	0	12	25	13	0	11	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0286|None;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales"	-	-	-	-	-	-	-	Unassigned	-
OTU86	0	33	20	4	1388	16	0	857	0	0	0	13	0	2	0	8	128	210	0	0	0	3	19	690	0	0	14	0	45	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|97.0|LC204101|SH220112.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3348	0	0	17	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9159|KC966329|SH459947.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3324	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0377|KC460867|SH026171.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU75	0	29	0	0	56	0	40	49	1627	1241	16	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9367|LC204710|SH220112.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU58	0	0	0	0	0	0	3067	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0077|KF297009|SH461410.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Umbilicariales"	-	-	-	-	-	-	-	Unassigned	-
OTU93	0	0	0	6	0	194	0	52	0	0	0	29	0	40	0	0	0	553	0	93	0	0	0	1123	0	0	0	22	0	5	0	0	0	0	0	0	0	0	0	1131	0	0	0	0	0	0	0	0	0	0	0	"GS|100.0|JX975853|SH183635.07FU;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella,s:Mortierella alpina"	Mortierellaceae	9	Saprotroph-Symbiotroph	Endophyte-Soil Saprotroph-Undefined Saprotroph	Possible	Microfungus	NULL	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3077	0	0	"SS|0.7100|AY843045|SH014451.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU62	0	9	0	0	20	3	8	0	115	8	688	10	0	2	51	11	7	0	5	0	0	3	0	9	7	0	67	13	0	7	66	0	114	0	152	233	62	6	6	0	19	0	171	0	0	0	0	0	48	359	724	"GSL|100.0|KC253942|SH215493.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae"	Pleosporaceae	9	Pathotroph-Saprotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	"Necrotrophic pathogens and saprobes, especially associated with grasses. Many species are seed-borne (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; David AS, et al. 2016. Microbial Ecology 71:912-926; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]"
OTU87	9	7	0	0	16	19	87	21	19	14	57	17	7	26	40	9	17	12	7	4	31	6	3	31	214	41	71	31	91	8	131	0	255	0	185	4	208	1	47	90	41	4	214	0	14	1	73	8	180	459	127	"GS|100.0|GQ153205|SH184190.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU55	0	0	0	0	0	0	0	12	367	647	0	12	0	0	0	2	0	22	1574	291	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GSL|100.0|JX534288|SH219674.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Gibberella,s:Gibberella acuminata"	Gibberella	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU71	0	0	0	943	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	1611	77	0	0	18	0	10	0	0	41	5	0	0	0	14	5	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	"US|0.0000|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Phaeomoniellales"	-	-	-	-	-	-	-	Unassigned	-
OTU64	37	0	0	0	0	0	37	0	2497	0	27	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|100.0|KF800464|SH008360.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU65	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	2643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.4832|AY542865|SH202616.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU67	0	0	0	0	0	0	0	38	0	0	0	727	0	0	0	0	907	827	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	10	38	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	15	"SS|0.7400|KT861358|SH521883.07FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"	-	-	-	-	-	-	-	Unassigned	-
OTU66	0	0	0	2408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0000|JX380815|SH492324.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales"	-	-	-	-	-	-	-	Unassigned	-
OTU76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1950	3	68	0	22	0	62	0	167	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0092|None;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales"	-	-	-	-	-	-	-	Unassigned	-
OTU111	0	0	857	46	496	5	102	3	326	40	0	0	0	0	0	1	135	288	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9967|LC204101|SH220112.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU88	0	0	0	0	0	0	39	120	0	0	0	0	0	0	0	0	0	7	0	0	0	4	0	0	42	166	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1781	0	0	0	GS|98.6|EU479748|SH176345.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	1798	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|99.5|KF673768|SH208464.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Neostagonospora"	Phaeosphaeriaceae	9	Pathotroph-Saprotroph	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Probable	Microfungus	NULL	"Necrotrophic or saprobic on a wide range of plants, especially monocotyledons; a few species parasitic on other fungi (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU79	0	0	0	0	0	0	0	0	83	53	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2035	0	0	0	0	0	0	0	0	0	0	"US|0.9297|JX043152|SH005840.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"	-	-	-	-	-	-	-	Unassigned	-
OTU82	0	0	0	0	0	2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0294|AJ271421|SH485238.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Onygenales"	-	-	-	-	-	-	-	Unassigned	-
OTU693	12	143	8	24	94	1	53	2	254	175	17	0	0	2	10	5	6	2	6	12	9	21	107	15	50	73	21	3	162	2	35	8	65	1	219	5	65	12	4	46	47	4	117	1	5	4	4	0	11	30	168	"GS|98.7|JF325873|SH186594.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymellaceae,g:Phoma,s:Phoma herbarum"	Phoma herbarum	20	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	http://www.apsnet.org/publications/commonnames/Pages/default.aspx
OTU98	12	12	0	6	82	40	53	92	42	75	93	14	0	4	78	34	15	26	13	14	13	138	0	154	31	30	22	22	16	9	72	0	31	0	83	37	35	5	0	32	16	0	84	14	0	0	0	0	27	112	400	"GSL|100.0|KF417588|SH216785.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Ulocladium,s:Ulocladium dauci"	Ulocladium	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)"
OTU80	0	0	0	0	0	0	0	44	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	59	0	0	0	5	1830	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.5198|KF222006|SH221826.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	10	0	71	0	0	18	229	0	0	0	1389	0	23	0	0	0	0	0	0	4	0	0	0	0	0	0	253	"US|0.9021|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"	-	-	-	-	-	-	-	Unassigned	-
OTU78	12	11	7	13	74	9	10	18	30	37	61	9	18	142	273	78	13	12	113	30	18	42	0	7	30	2	33	60	302	3	19	0	32	0	29	3	11	9	3	11	31	0	25	1	4	0	0	6	96	95	170	"GSL|100.0|KF861805|SH206550.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Naganishia"	-	-	-	-	-	-	-	Unassigned	-
OTU92	6	0	0	0	22	3	211	11	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	1164	186	0	10	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	125	"US|0.0000|UDB027566|SH489252.07FU;k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales"	-	-	-	-	-	-	-	Unassigned	-
OTU128	0	0	0	0	0	0	1088	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9673|LC204710|SH220112.07FU;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	69	0	95	0	0	0	0	558	430	0	0	0	0	0	11	0	0	0	1	0	0	0	641	0	0	0	"US|0.0286|None;k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales"	Mucorales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU104	0	194	0	0	102	0	0	4	64	9	6	0	0	2	0	0	0	0	0	0	0	0	0	15	173	20	145	0	1059	7	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|99.1|JX978249|SH213756.07FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"	-	-	-	-	-	-	-	Unassigned	-
OTU114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SS|0.9700|GU228964|SH025470.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Placidium,s:Placidium lacinulatum var lacinulatum"	Placidium	13	Symbiotroph	Lichenized	Highly Probable	Thallus	NULL	NULL	Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)
OTU158	11	6	0	0	43	0	15	0	0	0	22	37	0	11	247	10	17	0	0	0	0	15	0	0	102	39	0	0	33	5	0	0	0	0	59	537	416	6	0	8	19	0	51	15	0	10	19	16	0	0	10	US|0.9991|LC204654|SH220112.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU124	9	0	1714	7	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|97.2|GU228965|SH028213.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Placidium,s:Placidium lacinulatum var erythrostratum"	Placidium	13	Symbiotroph	Lichenized	Highly Probable	Thallus	NULL	NULL	Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)
OTU1736	9	10	5	335	151	16	15	35	64	88	4	3	0	28	4	7	3	21	3	364	4	28	0	77	17	2	28	75	57	4	8	0	9	1	11	18	5	2	0	0	5	0	12	0	0	0	0	0	13	159	25	"GS|98.1|EU516762|SH186594.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"	-	-	-	-	-	-	-	Unassigned	-
